ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,default payment next month
f15cf0f4-d112,250000,1,1,1,0,0,0,0,0,0,0
2d41bec6-78ba,50000,1,3,2,0,0,0,0,0,0,0
b4817eb3-906f,120000,2,1,1,1,-2,-1,0,0,-2,0
3d3a88e0-ea4f,160000,2,2,1,1,2,2,2,2,2,0
b92c5066-0f20,60000,2,2,2,0,0,-1,-1,0,0,0
06240fa5-82f7,130000,1,2,2,0,0,0,0,0,0,0
b534117f-a7bf,320000,1,2,1,1,-2,-2,-2,-2,-2,1
2ab813d4-4716,50000,2,2,1,0,0,0,0,0,0,0
62082e96-77e6,50000,1,2,2,0,0,0,0,0,0,1
16443b86-a266,70000,2,2,1,2,2,2,2,2,2,1
615edc5c-7408,80000,2,2,1,0,0,0,0,0,0,0
6f74622f-a351,20000,1,3,2,-1,-1,2,0,0,0,1
42696da6-c0fe,20000,2,3,2,0,0,2,2,3,2,0
68939afa-7451,360000,1,2,2,0,-1,-1,-1,-1,-2,0
49e043f0-68a0,90000,2,1,2,-2,-2,-1,0,0,0,0
1c5b5215-3d22,160000,2,2,1,2,2,2,0,0,0,0
8178e66a-c909,50000,1,1,2,1,2,2,2,0,0,0
84157d2c-f32f,220000,2,1,2,0,0,0,0,0,0,0
a9787dfc-5e21,350000,1,1,2,2,0,0,0,0,0,1
4a695f9b-b495,120000,2,1,2,-1,-1,-1,0,-1,-1,0
3956ad03-4d2d,210000,2,1,2,1,2,0,0,0,0,0
7db95e12-64eb,100000,2,2,1,2,2,0,0,0,2,0
cc29a01d-43f9,50000,2,3,2,0,0,0,0,0,0,1
9b0f7651-dc13,340000,2,1,2,-1,0,0,0,0,-1,0
5b97215e-4dbf,140000,1,1,1,2,2,2,2,2,3,1
b79d32c4-2aa3,50000,1,2,2,0,0,0,0,0,0,0
a9ac6588-eca9,50000,1,2,2,1,2,0,0,2,0,0
752ee5ab-5474,90000,2,1,2,0,0,0,0,0,0,0
ce89ca79-3152,160000,1,2,1,2,2,2,2,2,2,1
a6d007e4-1930,250000,1,2,2,0,0,0,0,0,0,0
df21753a-5025,50000,1,1,2,1,-2,-2,-2,-2,-1,0
bf38a78e-4f7c,300000,2,2,1,0,0,0,0,0,0,0
018000ee-a7ea,230000,2,2,2,1,-2,-2,-2,-1,0,0
6bf680e9-365b,260000,1,1,1,1,-2,-2,-1,0,0,1
0dcfb5c7-2b38,60000,2,1,2,2,0,0,0,0,-1,0
3f2ddf42-6e1c,140000,1,3,1,-1,-1,-1,0,-1,-1,0
bf2b2fbb-1bee,70000,2,3,3,2,0,0,0,0,0,1
156effef-63a1,20000,1,3,1,2,0,0,0,0,0,1
e2372a58-37a0,20000,2,2,1,3,2,0,0,2,3,1
6dc2b7f0-8a72,170000,1,4,1,0,0,0,-1,-1,-1,0
4ebfd306-1150,150000,2,3,3,-1,-1,-1,-1,-1,-1,0
2bc69aed-733b,50000,1,2,2,0,0,2,0,0,0,0
b2029f42-4ebe,60000,1,1,1,2,0,0,0,0,0,1
4d838f05-7f8f,150000,1,1,2,-1,-1,-1,-1,-1,-1,0
4f051c08-4531,70000,1,2,2,0,0,0,0,0,0,0
88e832fd-d2a6,150000,1,1,2,0,0,0,0,0,-1,0
dc1453a3-2ec2,50000,2,2,2,0,0,0,0,0,0,0
38a45953-b0aa,110000,2,1,2,2,2,2,2,2,2,1
ebb7ecc5-86fd,290000,2,1,2,0,0,0,0,0,0,1
26ad0a8b-9ac4,310000,2,2,2,0,0,0,0,0,0,0
af8c0235-5f71,80000,2,2,1,0,0,0,0,0,0,0
30f5914f-f283,220000,1,1,1,-2,-2,-2,-2,-2,-2,0
e6b3586d-7456,230000,2,2,1,0,0,0,0,0,0,0
f5e91f32-b437,360000,1,1,1,0,0,0,0,0,0,0
be2efcfb-a7df,320000,1,1,1,-1,-1,-1,-1,-1,-2,0
1f496598-f579,20000,1,1,2,0,0,2,0,0,0,0
c123eaa1-0ec2,360000,2,2,2,-1,-1,-1,-1,-1,-1,0
0bdf7d1f-eec5,360000,2,2,1,1,-2,-2,-2,-2,-2,0
50c230ec-a57f,440000,2,1,1,-1,-1,0,-1,-1,-1,0
43be242f-500c,400000,1,2,1,2,2,2,2,3,2,1
17fc14df-cc7c,180000,1,2,1,1,2,0,0,0,0,0
5f31f605-8b29,230000,2,1,2,1,-2,-2,-2,-2,-2,0
2c325fac-e930,200000,2,1,2,0,0,0,0,0,0,0
afb81c90-1be6,230000,1,1,1,0,0,0,0,0,0,0
2304e465-683b,50000,1,2,1,0,0,0,0,0,0,0
1f3d207b-0acb,270000,1,1,2,-2,-2,-2,-2,-2,-2,0
c521bfef-cb07,440000,2,2,2,0,0,0,0,0,0,0
fe5c8aa6-2f67,340000,1,1,1,-1,-1,-1,-2,-2,-1,0
730caa2e-b8ab,320000,1,2,2,0,0,0,0,0,0,0
46a5e065-344a,500000,2,2,2,-1,-1,-1,0,0,0,0
b91635e7-8d40,30000,2,2,1,-1,-1,-1,0,0,0,0
68c7ee4a-fb34,120000,2,3,2,0,0,0,0,0,0,0
530349e9-e2df,310000,1,1,2,0,0,0,0,0,0,0
a0b7a756-54d9,110000,2,3,2,0,-1,-1,-1,-1,-2,0
8d8f7c11-6f28,400000,1,2,2,0,0,0,0,0,0,0
a113c1fd-8e1d,150000,2,1,1,-1,-1,-1,-2,-2,-2,0
4efc5135-17d7,50000,1,1,1,0,0,0,-2,-2,-2,0
b626d8d9-a9ad,270000,1,2,1,0,0,0,0,0,0,0
6a9b5537-f9b6,30000,2,3,1,0,0,0,0,-1,0,1
8dfcbfb9-af3a,30000,1,1,1,0,0,2,3,2,0,1
ba7e220a-3048,20000,1,2,2,0,-1,-1,-1,-1,-1,0
2c258fd0-26c8,50000,2,2,2,0,0,0,0,0,0,0
876949f9-6137,200000,2,1,2,1,-2,-1,-1,-1,-1,0
970eecc4-5d3a,500000,1,1,1,0,0,0,0,0,0,0
3d91ff22-e4ad,190000,1,2,1,0,0,0,0,0,0,0
9fe4f507-49b2,130000,1,2,1,-1,-1,-1,-1,-1,-2,0
702ccaf2-198f,50000,1,2,2,0,0,2,0,-1,-1,0
355b0746-6303,10000,1,3,2,0,0,0,0,0,0,0
baca76a3-b4c2,150000,2,3,1,-1,-1,-1,-1,-1,-1,0
342b80f7-6a8a,20000,1,2,1,0,0,-1,-1,-2,-1,1
71b94cbc-daef,140000,2,1,2,2,-1,-1,-1,-1,-1,1
3d929705-7215,210000,2,1,1,-2,-2,-2,-2,-2,-2,0
a9c5b6d6-b265,360000,1,3,1,0,0,0,0,0,0,0
7ff76bc5-ad24,60000,1,1,2,0,0,0,0,2,2,0
cfa7466d-f3e1,30000,1,2,1,0,0,0,0,0,0,0
e9ff9be9-911c,140000,2,2,1,0,0,0,0,0,0,0
ea00efca-6e82,20000,2,1,2,0,0,0,0,0,-1,0
cd93461b-e067,120000,2,2,2,0,0,0,0,0,2,1
762fea6c-846f,80000,1,1,1,1,-2,-1,-1,-1,-1,0
18181086-0d06,50000,2,2,1,0,0,0,0,0,0,0
0727d4db-3557,360000,2,1,2,1,-2,-1,-1,-1,-1,0
bf9f28a9-a821,500000,1,1,2,0,0,0,0,0,0,0
4a1e3a3c-3982,10000,1,2,2,0,0,0,0,0,0,0
2e5e2d10-fbb5,210000,1,2,2,0,0,-2,-1,0,0,0
cf634312-c497,50000,1,3,2,0,0,2,0,0,0,0
7b2b434a-8c6c,200000,2,1,1,-1,2,-1,-1,-1,-1,0
6709f7e8-0d59,300000,2,1,2,-1,-1,-1,-2,-2,-2,0
809b20d1-a5ac,110000,1,2,2,0,0,0,0,0,0,1
cdda3d84-d825,50000,1,2,2,4,3,2,2,2,2,1
54a1bd04-3456,340000,2,1,1,-1,2,-1,-1,2,-1,1
edf0c1a1-5f80,50000,2,2,1,-1,-1,-1,-2,-2,-2,1
c1aeef6a-17d8,110000,1,3,2,1,2,0,0,0,0,0
385702fe-38fb,600000,1,3,1,0,0,0,0,0,0,0
d6c5708e-c40f,160000,1,1,2,-1,-1,-1,-1,0,0,0
62257137-cc64,450000,1,1,1,-1,-1,-1,-1,-1,-1,0
3c3d56cd-52ab,60000,1,1,2,1,-1,0,0,0,0,1
1686c85b-2e6c,310000,1,1,1,0,0,0,0,2,0,1
364af0c9-2540,20000,2,2,1,-1,0,0,-1,-1,-1,0
d54e8544-4b73,60000,2,2,2,0,0,0,0,0,0,0
a7584d28-dd4a,170000,2,2,1,-1,-1,-1,0,0,-2,0
c195b6e8-7d15,190000,2,1,1,1,-1,-1,-1,-1,-2,0
7763c200-d40d,230000,2,1,2,2,2,-1,-1,-1,-1,1
5322f2ae-b702,80000,2,1,2,-2,-2,-2,-1,-1,-1,0
e5ea3e2d-88b7,120000,2,3,1,0,0,0,0,0,2,0
3e3d177a-ae4e,20000,1,2,2,1,2,2,2,0,0,0
ce50681b-0f52,140000,2,2,1,0,0,0,0,0,-1,0
74685dd0-c50c,50000,1,2,2,0,0,0,0,0,0,0
2024621f-1eae,180000,2,1,1,0,0,0,0,0,0,0
6c401021-2c3c,150000,2,3,1,-1,-1,-1,-1,-1,-1,0
ad0f5613-7407,300000,2,1,2,0,0,0,0,0,0,0
d15beb46-f7fd,380000,2,1,1,-1,-1,-1,-1,-2,-1,0
ae38db5b-af62,90000,2,3,2,2,0,0,0,0,0,1
5e1174a4-284e,10000,2,2,2,1,2,2,2,0,0,0
0a1fac6b-872b,90000,2,3,2,2,0,0,0,2,0,1
4794d525-de51,180000,2,3,1,-1,-1,-1,-1,-1,0,0
5fa8e82c-b55d,140000,1,1,2,0,0,0,0,0,0,0
597bea81-a903,280000,1,2,1,1,2,2,2,0,0,1
f2921ad5-eb37,120000,2,1,2,-1,-1,-1,-1,-1,-1,1
d45c62c5-ae39,550000,2,2,1,0,0,0,0,0,0,1
9164aa02-cdf8,170000,2,2,2,0,0,0,0,0,2,0
3f50bb62-35a6,50000,2,2,1,2,2,2,0,0,2,0
87c97a30-056e,140000,2,2,1,0,0,0,0,0,0,0
49586c95-50c0,10000,1,3,2,0,0,0,0,0,0,0
41bd2692-2ec6,240000,2,3,1,-1,-1,-1,-1,-1,0,0
24686dec-6aaf,30000,2,2,2,2,2,0,0,0,0,0
aa8d0a15-f9fb,30000,2,2,2,1,2,2,2,2,2,1
8b4e09eb-9b9b,200000,2,2,2,0,0,0,0,0,0,0
0c56ddc7-ee99,140000,2,2,2,0,0,0,0,0,0,0
28d92961-fdf0,200000,2,3,2,1,-2,-2,-1,-1,-1,0
b34cb0fe-25ea,80000,2,2,2,0,0,0,0,0,0,0
b80489e1-0700,100000,1,3,2,0,0,0,0,0,0,1
eb41cfd4-13d9,220000,1,2,2,2,2,2,2,2,0,0
eba75f09-9523,80000,2,2,2,0,0,0,0,0,0,0
3936d988-cb69,350000,2,1,2,0,0,0,0,0,0,0
704ffd72-64f1,50000,2,2,2,0,0,0,0,-2,-2,1
51db4450-04a9,360000,1,2,1,0,0,0,0,0,0,0
407cb02a-52ae,230000,2,2,1,0,0,2,-1,0,0,0
dfc0b6ff-37e5,30000,1,2,1,2,2,2,2,2,0,1
f6e099ba-3883,70000,2,2,2,0,0,2,2,2,2,0
b76d081e-020a,150000,2,1,1,1,-2,-1,-1,-2,-2,0
d2b50af2-9d58,360000,1,1,2,-1,-1,-1,-1,2,0,0
368fe951-bf80,210000,2,2,1,1,-2,-2,-2,-2,-1,0
58c4c54d-534b,50000,1,2,2,0,0,0,0,0,-2,0
994ff0af-dd29,180000,2,2,2,-1,2,-1,-1,-1,-1,0
02de37bb-c3b3,210000,1,1,1,-1,-1,-1,-1,-1,-1,0
436c8b56-e5ed,50000,2,3,1,2,0,0,0,0,0,1
801d9c9b-fb9e,200000,2,2,1,1,-2,-2,-2,-2,-1,0
3fd9e496-3f99,20000,2,2,2,0,0,0,0,0,0,0
b1b2e389-6cae,500000,1,3,1,0,0,0,0,0,0,0
c7c5e948-5b80,90000,2,3,1,0,0,0,0,0,0,0
7b439b3e-4c91,70000,2,1,2,0,0,2,2,0,0,0
650db754-0290,50000,2,3,1,0,0,-1,-1,-1,-1,1
abe2458b-0558,180000,1,1,1,-1,0,0,0,0,0,0
21dedb88-1f01,50000,1,2,2,1,3,2,2,0,0,0
be185f33-9061,230000,2,2,2,0,0,0,0,0,0,0
3da07847-29dd,70000,1,2,2,1,2,0,0,0,0,0
0758d942-c388,30000,1,3,2,0,0,0,0,0,0,1
1d8cabe9-87f1,10000,1,3,3,1,2,0,0,0,0,0
69e0fe27-1fab,90000,1,3,1,1,-1,2,2,-1,2,0
2022a927-8be5,80000,2,3,1,2,2,3,3,2,3,1
6d2dee9c-9df1,360000,2,1,1,1,-1,2,2,-1,-1,0
d40cfca3-90c7,150000,2,1,2,-1,2,2,-1,2,-1,1
9ab20541-fd43,200000,2,1,1,1,2,2,-2,-2,-2,0
0852b40b-772d,300000,2,3,2,0,0,0,0,-1,-1,0
3c617e3d-f4d6,500000,1,1,1,-2,-2,-2,-2,-2,-2,1
e5f8c69a-81e9,210000,1,1,2,-1,0,0,0,0,0,0
c2e8d79e-169e,80000,2,2,2,0,-1,-1,0,-1,-1,0
fb3dc21d-e89a,230000,2,1,1,-1,-1,0,0,0,0,1
6b000e25-a04a,60000,2,1,1,0,0,0,3,2,2,0
21374980-0a54,180000,1,2,2,1,2,2,0,0,0,1
9186ea78-e0bf,80000,1,2,1,0,0,0,0,0,0,0
e9d1270d-5255,220000,2,1,1,-2,-2,-2,-2,-2,-2,0
a8fd15d5-de0e,30000,2,2,1,0,0,0,-1,2,-1,0
7bf7b257-12e6,30000,2,1,2,1,-2,-1,-1,-1,-1,0
c3ab6d13-1cc5,30000,1,2,2,0,0,0,0,0,0,0
e1b7d1ae-df6b,150000,1,2,1,0,0,0,0,0,0,0
0a78bd9d-f392,30000,2,2,1,1,2,0,0,0,0,0
d77a22e9-7c21,180000,1,2,2,0,0,0,0,0,0,0
9ef2fc3b-2d40,240000,2,1,2,0,0,0,0,0,0,0
09ee9ca3-8115,120000,2,2,2,0,0,0,0,0,0,0
aa77af9f-d980,150000,2,3,1,0,0,0,0,0,-2,0
6218a1cf-e5da,180000,2,1,1,1,-2,-1,-1,-1,-2,0
abc6355b-0986,50000,1,2,1,0,0,0,0,0,0,0
2e8c19ce-cadf,360000,2,1,2,1,-2,-2,-1,-1,-2,1
42ca09cd-f1e3,30000,2,3,3,-1,-1,-2,-2,-1,-1,0
41ddd30a-731c,50000,1,2,1,-1,-1,-1,0,0,0,0
871de827-4604,30000,2,2,1,-1,3,2,0,-1,3,0
0fbf19c0-5c1a,50000,2,1,2,0,0,0,0,0,0,0
cbccac74-5f25,90000,1,2,2,0,0,0,-2,-2,-2,0
a106ae30-bcad,200000,2,2,2,7,6,5,4,3,2,1
6b855642-3db0,50000,1,3,2,0,0,0,0,0,0,0
1b4b3ccd-7907,50000,2,2,2,0,0,0,-2,-2,-2,0
972d12bf-f6d6,200000,2,2,2,-1,-1,-1,-1,-2,-1,0
b420a65c-a27e,90000,2,2,1,0,0,0,0,0,0,0
6473251c-56b3,240000,1,1,2,0,0,0,0,0,0,0
bf34e86c-cb17,90000,2,1,2,-2,-2,-2,-2,-2,-2,1
c9992767-f85b,10000,1,1,2,2,2,2,2,-2,-1,0
d818595b-5fd3,140000,2,2,2,0,0,0,0,-1,-1,0
e9118df0-bcc7,50000,2,1,1,0,0,0,0,0,0,0
7addfed9-a9ab,50000,2,2,1,0,0,0,0,0,0,1
0dd317d7-5c56,230000,2,3,1,-1,-1,-2,-1,0,-1,0
59006ce5-c8ec,150000,2,2,2,-1,-1,-1,-1,0,0,0
8aa5b377-a13e,240000,1,2,1,0,0,0,0,0,0,0
dade8729-93c2,80000,1,2,2,1,2,2,2,0,0,0
888a6f5b-2819,140000,2,3,2,1,-2,-2,-1,-1,-1,0
b5af93c1-820e,290000,1,2,1,0,0,0,0,0,0,0
41eb4822-00c2,80000,1,4,1,0,0,0,0,0,0,0
59ec2dcb-edc3,400000,1,2,1,0,0,0,0,0,0,0
fc06d7c8-7d5a,20000,1,3,3,0,0,-1,0,-1,-1,0
e57c823e-c4ac,360000,1,1,2,-1,-1,-1,-1,-1,-1,0
318d4469-e996,30000,1,1,2,1,2,2,0,0,0,0
214816ea-4001,130000,1,2,2,0,0,0,0,-1,0,1
23245e74-a309,490000,1,1,1,0,0,0,0,0,0,0
717a9a07-3689,580000,1,1,1,0,0,0,0,0,0,0
067f417c-39d0,20000,1,2,1,0,0,2,0,0,0,1
01b1dd79-e013,180000,2,1,2,0,-1,0,0,0,-1,0
9c662ba2-2faa,90000,2,1,2,-1,-1,-1,-1,-1,-1,0
6634aad0-7954,90000,1,2,2,0,-1,-1,0,-1,-1,0
17edd637-6039,440000,2,1,1,2,0,0,0,0,0,1
d73a53e7-de1b,280000,2,2,1,0,0,0,0,0,0,0
077fbb52-f974,230000,1,1,2,0,0,0,0,0,0,0
d507d6f0-d6ea,300000,1,2,2,0,0,0,0,0,0,0
bd170f72-92da,20000,2,2,1,-1,2,-1,-1,0,0,0
86963e3f-f64f,80000,2,2,2,0,0,0,-1,0,0,0
15f48d03-adb8,20000,1,2,2,8,7,6,5,4,3,0
91b25bcb-566d,220000,1,1,2,-1,-1,-1,-2,-2,-2,1
3569995c-7aff,210000,2,2,1,0,0,0,0,0,0,0
9453abc8-0cc2,130000,1,3,2,2,0,0,0,0,0,1
b681a019-3bcf,400000,1,1,1,0,0,0,0,0,0,0
080e73ea-0ac1,120000,2,1,2,-1,-1,-1,-1,-1,-1,0
4a0c81b1-4281,460000,2,2,1,0,0,0,0,0,0,0
cd5582c8-77d4,230000,2,1,1,-1,-1,-1,-1,-1,-1,0
dcb17fce-e533,210000,1,2,2,0,0,0,0,0,0,0
32213b5c-c351,30000,2,2,2,-2,-2,-2,-2,-2,-2,0
3bfd0594-2e5d,50000,2,3,1,0,0,0,0,0,0,0
4da513f4-1f40,250000,2,1,2,-1,-1,0,0,0,0,0
f4ae9013-fa12,50000,2,2,2,3,3,2,2,2,2,1
bc6e3e21-24d5,40000,1,2,1,2,2,2,2,2,2,1
eec89e24-e238,230000,1,2,1,0,0,2,0,0,0,0
32b26699-8b90,210000,1,1,2,1,-2,-2,-2,-1,-1,1
0ab740c3-2eb4,500000,2,1,1,0,0,0,0,0,0,0
dd573bca-1412,110000,2,2,2,0,0,0,0,0,0,0
ac26c60b-6871,280000,1,1,1,-1,-1,-1,-1,-1,-1,0
7d8e710f-6aa0,60000,1,2,1,0,0,0,0,-1,-1,0
5057d1f2-c9a7,100000,1,3,1,0,0,-1,-1,-2,-2,0
f754ffa1-7f17,230000,2,2,2,0,0,0,0,0,0,0
0de2bbf5-add6,80000,2,3,2,1,-2,-1,-1,-1,-1,0
967ae187-106f,390000,1,1,1,-1,-1,-1,0,0,-1,0
9f3c5ab8-35c9,150000,2,2,2,1,2,2,0,0,2,0
68be8de4-3d3d,180000,1,2,2,1,2,2,-2,-1,2,1
8709cb97-e649,500000,1,1,2,1,-1,-1,-1,0,0,0
9e659556-ce6d,50000,1,3,1,2,3,2,2,2,2,1
3c2e37d1-110d,20000,2,3,2,0,0,2,0,-1,-1,0
279f7fa3-59be,130000,2,2,2,1,-2,-1,-1,-1,-1,0
3abfd7f7-3733,200000,1,2,1,0,0,0,2,2,2,0
5a3083cd-b7af,50000,2,2,1,0,0,0,0,0,0,0
8005dcd7-84e9,130000,1,1,2,0,0,0,0,0,0,0
7b37829d-f9df,260000,1,2,2,0,0,2,0,0,0,0
df39ae4a-cd67,180000,1,2,1,-1,-1,-1,-1,-1,-1,0
5042fd1f-18ba,80000,2,2,2,1,2,2,2,2,2,0
b328d972-41f3,320000,1,1,2,-1,2,-1,-1,-2,-2,1
43730d3b-e72f,20000,1,2,2,-1,-1,-1,0,0,-1,0
e8857f40-1f71,50000,2,3,2,2,2,7,7,7,7,1
1e1bdc40-f3cb,210000,2,3,1,0,0,0,0,0,0,0
f8e57601-d099,420000,1,2,2,2,2,0,0,2,0,1
c60e58e1-40ac,210000,2,2,2,-2,-2,-2,-2,-2,-2,0
e66b32d2-5c8f,160000,2,2,1,0,0,0,0,0,0,0
4a5e937f-f541,20000,2,1,2,0,0,0,0,0,0,0
6bd2fb31-ce91,360000,1,1,2,-1,-1,-1,-1,-2,-1,0
3d5f088c-f7ce,30000,1,2,3,2,0,0,0,0,0,1
6418aac8-834b,50000,1,2,2,1,-1,0,0,0,0,0
7521de57-2dc7,30000,1,2,1,1,-1,-1,-1,-1,-2,1
7a996736-8627,30000,2,2,2,0,0,0,0,0,0,0
096ab0bf-0985,280000,2,2,2,-1,-1,0,0,-1,-1,0
e74e6f7d-9370,30000,2,3,2,2,0,0,2,2,0,1
6572c849-4c1c,20000,1,2,2,0,0,0,0,0,2,0
492acfa3-6ca9,300000,2,1,1,0,0,0,0,0,0,0
f6b151a8-46f3,180000,2,1,2,-1,3,2,0,-1,2,0
ee761081-c990,20000,2,2,1,4,3,2,2,2,2,1
b4a3ff2e-ff0c,80000,2,3,1,0,0,0,-2,-1,-1,0
05d1cb2b-d988,20000,2,2,1,0,0,0,0,0,0,0
beda23e7-1fa3,60000,1,1,2,0,0,0,0,0,-1,0
21c00d72-9dec,20000,1,2,2,0,0,2,2,2,0,0
036d5b68-69c6,30000,2,3,1,1,2,0,0,0,0,0
c7db060a-3cfb,50000,1,1,2,1,2,2,0,0,2,1
117a05df-17db,80000,1,1,1,0,-1,-1,0,-1,-1,0
49aeffaf-574a,170000,2,2,2,-1,-1,2,0,0,-1,1
c0ecc7e2-c8a7,160000,1,1,1,-1,-1,-1,-1,-1,-1,1
5bb37235-c7fd,130000,1,1,2,1,2,2,2,-2,-1,0
ad5c3d8b-2604,30000,2,2,1,2,2,2,2,0,0,1
1ebf0953-6f70,100000,2,1,2,1,-1,-1,-2,-2,-2,0
a99a0424-34ce,120000,2,2,2,3,3,2,2,2,2,1
f99c3dfb-1dfe,150000,2,1,1,-1,-1,-2,-1,-1,-1,1
4d114544-2d4a,100000,2,3,1,1,2,0,0,0,0,1
c3c451c7-683d,120000,2,3,1,-2,-2,-2,-2,-2,-2,0
c351027f-0369,160000,2,1,2,-1,0,0,-2,-2,-2,0
84f61000-787f,340000,2,1,1,1,-1,-1,-1,-2,-1,1
6ef91d5d-4f29,240000,1,3,1,0,0,0,0,0,0,0
1262cffc-e006,30000,2,3,1,1,2,0,0,0,0,0
c230c944-e25a,50000,1,2,1,0,0,0,2,0,0,0
0364c9a2-64ed,200000,1,2,2,1,-2,-2,-1,0,0,1
ac20e590-2855,80000,2,2,2,0,0,0,-1,-1,-1,0
6a9c85dd-e82f,50000,2,2,2,2,2,2,2,2,2,1
161f4f5f-da6d,130000,2,2,1,0,0,0,0,0,0,0
207766f2-5d16,290000,1,1,1,1,-2,-2,-2,-2,-2,1
8b51bdc6-3878,30000,2,3,1,0,0,0,0,0,0,1
cfe5944c-a044,340000,1,3,1,0,0,0,0,0,0,0
9ec6fa43-3ca8,180000,2,1,2,-1,-1,-1,-1,0,-1,0
ff3ad909-dc7b,60000,2,1,2,0,0,2,0,0,0,0
b4026a9d-fde7,390000,2,1,2,-1,0,0,0,0,0,0
9f2e4e46-d496,500000,1,1,1,0,0,0,0,0,0,0
75b1f95d-a5c3,30000,2,2,1,-1,2,2,2,2,2,0
cc67e1d8-1c6a,80000,2,2,2,1,2,2,2,2,2,0
3c9d8034-4286,250000,2,2,1,-1,-1,-1,-1,-2,-2,0
132b2607-f6aa,280000,2,1,2,0,0,0,0,0,0,0
4fc5e60d-7c9c,30000,2,2,2,2,2,2,2,2,2,1
8e17d28b-61af,20000,1,2,2,1,3,2,2,2,2,1
916b77c9-cd5c,100000,2,3,1,4,3,2,0,0,-1,1
658176f0-b032,180000,1,2,2,-1,-1,-1,-1,-1,-1,1
5f16409b-983a,80000,2,1,2,0,0,0,0,0,0,0
561145cf-971a,220000,1,1,2,0,0,0,0,0,0,0
170efd15-0efc,170000,2,2,2,0,0,0,0,0,0,0
875ae4d1-b775,140000,2,1,2,2,2,2,2,2,2,1
03b37bae-2664,20000,1,1,2,2,2,3,2,2,2,1
f42cf1a1-e555,100000,2,3,1,0,0,0,0,0,0,0
290f502c-1b44,300000,2,2,2,-1,-1,-1,-1,2,-1,0
1d41f9cb-f1ea,30000,2,3,2,0,0,0,0,2,2,0
44871b72-5a23,50000,1,3,1,0,0,0,0,0,0,0
71896774-5584,80000,1,2,2,0,0,0,0,2,0,0
f35eb4f4-e884,140000,2,2,1,0,0,0,0,0,0,0
b24f4bf1-015a,20000,1,2,2,1,2,0,0,0,0,1
5472fba3-7a1a,200000,2,1,2,1,-2,-2,-1,2,2,1
208a35b4-1b62,80000,2,2,2,1,2,2,0,0,0,0
7aed6257-c379,210000,2,1,2,-1,-1,-1,-1,-2,-2,0
5de08b0b-86bf,260000,1,2,1,0,0,0,-1,-1,-1,0
9350dcc8-df97,200000,1,2,1,1,-1,-1,-1,-1,-1,1
1cbff2fb-4681,110000,2,2,1,2,2,2,2,2,0,1
e0c9a3f6-571d,10000,1,2,2,0,0,0,0,2,2,0
fc7d0df1-a5e0,200000,1,1,2,0,0,2,0,0,2,0
da23428d-6659,300000,1,1,2,-1,-1,-1,-1,-1,-1,1
bead8b42-2515,360000,2,1,1,-1,-1,-1,-1,-2,-2,0
a339fee9-d159,290000,2,2,1,0,0,0,0,0,0,0
01cf1817-e713,30000,1,3,1,1,2,0,0,0,0,1
68d11969-7f76,300000,1,1,1,-2,-2,-2,-2,-1,-1,0
4c67d2ae-6584,300000,2,1,2,-1,-1,-1,-1,-1,-1,0
fcf334d0-0107,210000,2,3,2,-2,-2,-1,-1,-2,-2,0
b702e9b1-8fe7,50000,1,3,1,0,0,0,0,0,0,1
afdff46f-1641,340000,2,1,2,0,0,0,0,0,0,0
c1f2cb31-8601,330000,1,1,1,0,0,0,0,0,0,1
84ad7a69-723d,220000,2,1,2,0,0,0,0,0,0,0
4cd33775-fd82,100000,2,2,2,0,0,0,0,-2,-2,0
d5acae7e-391a,260000,1,1,2,-1,-1,-1,-1,-1,-1,1
55f6437f-07c1,20000,1,2,2,0,0,0,2,0,0,1
8c89a311-3ffc,60000,1,1,2,0,0,0,0,0,0,0
09f8ec08-a4ba,30000,1,3,1,2,2,2,2,2,4,1
19bd6b4a-93d3,30000,2,1,2,2,2,2,0,0,0,1
6a17d53e-8c5d,420000,2,1,1,-1,-1,-1,-1,-1,-1,1
cdb67b3a-d909,270000,1,2,1,1,-2,-2,-2,-2,-2,0
d30e832f-dc5e,360000,2,4,2,-2,-2,-1,0,0,0,0
23154815-e728,50000,2,2,1,0,0,0,0,0,0,0
9eed3642-3954,230000,2,1,2,-2,-2,-2,-2,-2,-2,0
716f0fab-d841,100000,2,2,2,0,0,0,0,0,0,0
2c63f26e-3c59,150000,2,2,1,0,0,0,0,0,0,0
993a3370-a759,50000,1,3,2,0,0,0,0,0,0,0
445bdb85-ea49,60000,1,2,2,0,0,0,0,0,0,0
e9aa22db-bc43,70000,2,2,2,0,0,0,2,0,0,0
e5c3d3cf-0810,20000,1,2,2,-1,0,-1,0,0,0,0
5deab99f-1c6b,500000,2,1,1,2,2,-1,-1,-2,-1,0
f2017d85-0f9a,390000,1,3,1,1,-2,-2,-2,-2,-2,0
db40b005-84d5,90000,2,1,2,-2,-2,-2,-2,-2,-2,0
65a7e2b7-a858,10000,1,2,2,0,0,0,-1,-1,-2,0
7b7a0e17-1920,30000,1,2,2,-1,-1,-1,0,0,-2,1
efa0097e-10bf,240000,1,3,1,1,-2,-2,-1,-1,-2,1
f783d25a-cb50,180000,2,1,2,-1,0,0,0,0,0,0
c97a784a-0d3a,70000,2,2,2,0,0,0,0,0,0,0
